version account-id interface-id srcaddr dstaddr srcport dstport protocol packets bytes start end action log-status
2 607487649814 eni-01372efd5f409b41b 10.99.1.149 10.99.4.24 80 48495 6 3 164 1642051775 1642051801 ACCEPT OK
2 607487649814 eni-01372efd5f409b41b 10.99.4.24 10.99.1.149 48495 80 6 5 291 1642051775 1642051801 ACCEPT OK
2 607487649814 eni-01372efd5f409b41b 10.99.1.97 10.99.4.24 80 19598 6 3 164 1642051775 1642051801 ACCEPT OK
2 607487649814 eni-01372efd5f409b41b 10.99.4.24 10.99.1.97 19598 80 6 5 291 1642051775 1642051801 ACCEPT OK
2 607487649814 eni-01372efd5f409b41b 10.99.1.149 10.99.4.24 443 15543 6 3 164 1642051775 1642051801 ACCEPT OK
2 607487649814 eni-01372efd5f409b41b 10.99.4.24 10.99.1.149 15543 443 6 5 291 1642051775 1642051801 ACCEPT OK
2 607487649814 eni-01372efd5f409b41b 162.142.125.68 10.99.4.24 54641 9161 6 1 44 1642051775 1642051801 ACCEPT OK
2 607487649814 eni-01372efd5f409b41b 10.99.1.149 10.99.4.24 80 14808 6 3 164 1642051775 1642051801 ACCEPT OK
2 607487649814 eni-01372efd5f409b41b 10.99.4.24 10.99.1.149 14808 80 6 5 291 1642051775 1642051801 ACCEPT OK
2 607487649814 eni-01372efd5f409b41b 10.99.1.149 10.99.4.24 443 14281 6 3 164 1642051775 1642051801 ACCEPT OK
2 607487649814 eni-01372efd5f409b41b 10.99.4.24 10.99.1.149 14281 443 6 5 291 1642051775 1642051801 ACCEPT OK
2 607487649814 eni-01372efd5f409b41b 10.99.1.149 10.99.4.24 443 48773 6 3 164 1642051775 1642051801 ACCEPT OK
2 607487649814 eni-01372efd5f409b41b 10.99.4.24 10.99.1.149 48773 443 6 5 291 1642051775 1642051801 ACCEPT OK
2 607487649814 eni-029b20b982e0306ab 3.134.69.118 10.99.1.89 443 58708 6 67 41735 1642051777 1642051801 ACCEPT OK
2 607487649814 eni-029b20b982e0306ab 10.99.1.89 3.134.69.118 58708 443 6 50 2915 1642051777 1642051801 ACCEPT OK
2 607487649814 eni-029b20b982e0306ab 3.134.69.118 10.99.1.89 443 58564 6 54 45060 1642051777 1642051801 ACCEPT OK
2 607487649814 eni-029b20b982e0306ab 10.99.1.89 3.134.69.118 58564 443 6 24 1692 1642051777 1642051801 ACCEPT OK
2 607487649814 eni-029b20b982e0306ab 10.99.2.8 10.99.1.89 47806 10250 6 15 1584 1642051777 1642051801 ACCEPT OK
2 607487649814 eni-029b20b982e0306ab 10.99.1.89 10.99.2.8 10250 47806 6 13 36909 1642051777 1642051801 ACCEPT OK
2 607487649814 eni-029b20b982e0306ab 3.134.69.118 10.99.1.89 443 58560 6 2 182 1642051777 1642051801 ACCEPT OK
2 607487649814 eni-029b20b982e0306ab 10.99.1.89 3.134.69.118 58560 443 6 4 286 1642051777 1642051801 ACCEPT OK
2 607487649814 eni-00632af9961efe549 3.134.69.118 10.99.4.35 443 3380 6 66 41652 1642051763 1642051823 ACCEPT OK
2 607487649814 eni-00632af9961efe549 10.99.2.13 10.99.4.35 43254 443 6 13 1132 1642051763 1642051823 ACCEPT OK
2 607487649814 eni-00632af9961efe549 10.99.4.35 10.99.1.89 443 58708 6 67 43023 1642051763 1642051823 ACCEPT OK
2 607487649814 eni-00632af9961efe549 101.35.48.27 10.99.4.35 51186 2376 6 1 40 1642051763 1642051823 ACCEPT OK
2 607487649814 eni-00632af9961efe549 10.99.1.253 10.99.4.35 34861 443 6 14 3558 1642051763 1642051823 ACCEPT OK
2 607487649814 eni-00632af9961efe549 10.99.4.35 10.99.1.89 443 6614 6 5 1151 1642051763 1642051823 ACCEPT OK
2 607487649814 eni-00632af9961efe549 10.99.2.13 10.99.4.35 43266 443 6 4 286 1642051763 1642051823 ACCEPT OK
2 607487649814 eni-00632af9961efe549 162.142.125.157 10.99.4.35 10861 2121 6 1 44 1642051763 1642051823 ACCEPT OK
2 607487649814 eni-00632af9961efe549 3.142.118.251 10.99.4.35 443 29859 6 2 182 1642051763 1642051823 ACCEPT OK
2 607487649814 eni-00632af9961efe549 23.224.186.65 10.99.4.35 45104 4433 6 1 44 1642051763 1642051823 ACCEPT OK
2 607487649814 eni-00632af9961efe549 10.99.4.35 10.99.1.253 443 52032 6 69 43158 1642051763 1642051823 ACCEPT OK
2 607487649814 eni-00632af9961efe549 10.99.4.35 3.142.118.251 12632 443 6 4 286 1642051763 1642051823 ACCEPT OK
2 607487649814 eni-00632af9961efe549 10.99.4.35 3.134.69.118 19000 443 6 14 3558 1642051763 1642051823 ACCEPT OK
2 607487649814 eni-00632af9961efe549 3.134.69.118 10.99.4.35 443 56155 6 3 219 1642051763 1642051823 ACCEPT OK
2 607487649814 eni-00632af9961efe549 10.99.4.35 10.99.1.89 443 55949 6 3 219 1642051763 1642051823 ACCEPT OK
2 607487649814 eni-00632af9961efe549 10.99.4.35 3.142.118.251 18242 443 6 8 660 1642051763 1642051823 ACCEPT OK
2 607487649814 eni-00632af9961efe549 3.134.69.118 10.99.4.35 443 45405 6 69 43158 1642051763 1642051823 ACCEPT OK
2 607487649814 eni-0c13d98603d322e3c 10.99.1.253 10.99.3.80 10250 35168 6 6 312 1642051777 1642051802 ACCEPT OK
2 607487649814 eni-0c13d98603d322e3c 10.99.3.80 10.99.1.253 35168 10250 6 6 312 1642051777 1642051802 ACCEPT OK
2 607487649814 eni-0c13d98603d322e3c 10.99.1.12 10.99.3.80 42616 443 6 231 13669 1642051777 1642051802 ACCEPT OK
2 607487649814 eni-0c13d98603d322e3c 10.99.3.80 10.99.1.12 443 42616 6 235 151534 1642051777 1642051802 ACCEPT OK
2 607487649814 eni-0c13d98603d322e3c 10.99.1.66 10.99.3.80 8443 43014 6 33 5330 1642051777 1642051802 ACCEPT OK
2 607487649814 eni-0c13d98603d322e3c 10.99.3.80 10.99.1.66 43014 8443 6 30 2405 1642051777 1642051802 ACCEPT OK
2 607487649814 eni-0c13d98603d322e3c 10.99.1.52 10.99.3.80 33700 443 6 51 3037 1642051777 1642051802 ACCEPT OK
2 607487649814 eni-0c13d98603d322e3c 10.99.3.80 10.99.1.52 443 33700 6 69 55875 1642051777 1642051802 ACCEPT OK
2 607487649814 eni-0c13d98603d322e3c 10.99.1.253 10.99.3.80 10250 34988 6 6 312 1642051777 1642051802 ACCEPT OK
2 607487649814 eni-0c13d98603d322e3c 10.99.3.80 10.99.1.253 34988 10250 6 6 312 1642051777 1642051802 ACCEPT OK
2 607487649814 eni-0c13d98603d322e3c 10.99.1.149 10.99.3.80 33314 443 6 229 13534 1642051777 1642051802 ACCEPT OK
2 607487649814 eni-0c13d98603d322e3c 10.99.3.80 10.99.1.149 443 33314 6 239 201837 1642051777 1642051802 ACCEPT OK
2 607487649814 eni-0c13d98603d322e3c 10.99.1.253 10.99.3.80 10250 59886 6 6 312 1642051777 1642051802 ACCEPT OK
2 607487649814 eni-0c13d98603d322e3c 10.99.3.80 10.99.1.253 59886 10250 6 6 312 1642051777 1642051802 ACCEPT OK
2 unknown eni-08f7e684224b548a7 209.17.97.18 10.99.5.76 50158 30006 6 1 44 1642051783 1642051823 ACCEPT OK
2 unknown eni-08f7e684224b548a7 162.142.125.152 10.99.5.76 56166 12143 6 1 44 1642051783 1642051823 ACCEPT OK
2 unknown eni-00ddb769db3d572ae 85.202.169.113 10.99.6.172 37149 8088 6 1 40 1642051778 1642051819 ACCEPT OK
2 607487649814 eni-08f7e684224b548a7 138.99.216.222 10.99.5.76 50813 12443 6 1 40 1642051814 1642051815 ACCEPT OK
2 607487649814 eni-01372efd5f409b41b 10.99.1.97 10.99.4.24 443 11215 6 3 164 1642051796 1642051822 ACCEPT OK
2 607487649814 eni-01372efd5f409b41b 10.99.4.24 10.99.1.97 11215 443 6 5 291 1642051796 1642051822 ACCEPT OK
2 607487649814 eni-01372efd5f409b41b 10.99.1.97 10.99.4.24 443 8376 6 3 164 1642051796 1642051822 ACCEPT OK
2 607487649814 eni-01372efd5f409b41b 10.99.4.24 10.99.1.97 8376 443 6 5 291 1642051796 1642051822 ACCEPT OK
2 607487649814 eni-01372efd5f409b41b 10.99.1.97 10.99.4.24 80 9394 6 3 164 1642051796 1642051822 ACCEPT OK
2 607487649814 eni-01372efd5f409b41b 10.99.4.24 10.99.1.97 9394 80 6 5 291 1642051796 1642051822 ACCEPT OK
2 607487649814 eni-01372efd5f409b41b 10.99.1.97 10.99.4.24 443 45073 6 3 164 1642051796 1642051822 ACCEPT OK
2 607487649814 eni-01372efd5f409b41b 10.99.4.24 10.99.1.97 45073 443 6 5 291 1642051796 1642051822 ACCEPT OK
2 607487649814 eni-01372efd5f409b41b 10.99.1.97 10.99.4.24 80 39877 6 3 164 1642051796 1642051822 ACCEPT OK
2 607487649814 eni-01372efd5f409b41b 10.99.4.24 10.99.1.97 39877 80 6 5 291 1642051796 1642051822 ACCEPT OK
2 607487649814 eni-01372efd5f409b41b 10.99.1.97 10.99.4.24 443 13408 6 3 164 1642051796 1642051822 ACCEPT OK
2 607487649814 eni-01372efd5f409b41b 10.99.4.24 10.99.1.97 13408 443 6 5 291 1642051796 1642051822 ACCEPT OK
2 607487649814 eni-01372efd5f409b41b 10.99.1.97 10.99.4.24 80 9683 6 3 164 1642051796 1642051822 ACCEPT OK
2 607487649814 eni-01372efd5f409b41b 10.99.4.24 10.99.1.97 9683 80 6 5 291 1642051796 1642051822 ACCEPT OK
2 607487649814 eni-0995ec0cbacda0d9c 3.142.118.251 10.99.2.13 443 43262 6 30 7115 1642051786 1642051828 ACCEPT OK
2 607487649814 eni-0995ec0cbacda0d9c 10.99.2.13 3.142.118.251 43262 443 6 24 6097 1642051786 1642051828 ACCEPT OK
2 607487649814 eni-0995ec0cbacda0d9c 3.134.69.118 10.99.2.13 443 6579 6 13 4035 1642051786 1642051828 ACCEPT OK
2 607487649814 eni-0995ec0cbacda0d9c 10.99.2.13 3.134.69.118 6579 443 6 14 4253 1642051786 1642051828 ACCEPT OK
2 607487649814 eni-0995ec0cbacda0d9c 3.142.118.251 10.99.2.13 443 43254 6 5 477 1642051786 1642051828 ACCEPT OK
2 607487649814 eni-0995ec0cbacda0d9c 10.99.2.13 3.142.118.251 43254 443 6 8 794 1642051786 1642051828 ACCEPT OK
2 607487649814 eni-0995ec0cbacda0d9c 10.99.2.8 10.99.2.13 46286 10250 6 12 1428 1642051786 1642051828 ACCEPT OK
2 607487649814 eni-0995ec0cbacda0d9c 10.99.2.13 10.99.2.8 10250 46286 6 10 18787 1642051786 1642051828 ACCEPT OK
2 607487649814 eni-0995ec0cbacda0d9c 10.99.3.80 10.99.2.13 443 52194 6 104 51169 1642051786 1642051828 ACCEPT OK
2 607487649814 eni-0995ec0cbacda0d9c 10.99.2.13 10.99.3.80 52194 443 6 103 10442 1642051786 1642051828 ACCEPT OK
2 607487649814 eni-0995ec0cbacda0d9c 3.142.118.251 10.99.2.13 443 43266 6 2 182 1642051786 1642051828 ACCEPT OK
2 607487649814 eni-0995ec0cbacda0d9c 10.99.2.13 3.142.118.251 43266 443 6 4 286 1642051786 1642051828 ACCEPT OK
2 607487649814 eni-0995ec0cbacda0d9c 3.134.69.118 10.99.2.13 443 50702 6 70 43268 1642051786 1642051828 ACCEPT OK
2 607487649814 eni-0995ec0cbacda0d9c 10.99.2.13 3.134.69.118 50702 443 6 50 3068 1642051786 1642051828 ACCEPT OK
2 607487649814 eni-0995ec0cbacda0d9c 50.205.244.36 10.99.2.13 123 15002 17 1 76 1642051786 1642051828 ACCEPT OK
2 607487649814 eni-0995ec0cbacda0d9c 10.99.2.13 50.205.244.36 15002 123 17 1 76 1642051786 1642051828 ACCEPT OK
2 607487649814 eni-0995ec0cbacda0d9c 3.142.118.251 10.99.2.13 443 43260 6 5 427 1642051786 1642051828 ACCEPT OK
2 607487649814 eni-0995ec0cbacda0d9c 10.99.2.13 3.142.118.251 43260 443 6 8 2342 1642051786 1642051828 ACCEPT OK
2 607487649814 eni-0995ec0cbacda0d9c 10.99.1.52 10.99.2.13 34318 9100 6 10 764 1642051786 1642051828 ACCEPT OK
2 607487649814 eni-0995ec0cbacda0d9c 10.99.2.13 10.99.1.52 9100 34318 6 9 10418 1642051786 1642051828 ACCEPT OK
2 607487649814 eni-0995ec0cbacda0d9c 3.142.118.251 10.99.2.13 443 43270 6 47 33830 1642051786 1642051828 ACCEPT OK
2 607487649814 eni-0995ec0cbacda0d9c 10.99.2.13 3.142.118.251 43270 443 6 20 1519 1642051786 1642051828 ACCEPT OK
2 607487649814 eni-0995ec0cbacda0d9c 10.99.1.66 10.99.2.13 55936 10250 6 11 723 1642051786 1642051828 ACCEPT OK
2 607487649814 eni-0995ec0cbacda0d9c 10.99.2.13 10.99.1.66 10250 55936 6 10 5338 1642051786 1642051828 ACCEPT OK
2 607487649814 eni-00632af9961efe549 10.99.1.253 10.99.4.35 30717 443 6 4 208 1642051796 1642051825 ACCEPT OK
2 607487649814 eni-00632af9961efe549 10.99.1.89 10.99.4.35 58558 443 6 4 286 1642051796 1642051825 ACCEPT OK
2 607487649814 eni-00632af9961efe549 72.14.183.39 10.99.4.35 123 24457 17 1 76 1642051796 1642051825 ACCEPT OK
2 607487649814 eni-00632af9961efe549 3.142.118.251 10.99.4.35 443 5991 6 30 7110 1642051796 1642051825 ACCEPT OK
2 607487649814 eni-00632af9961efe549 3.142.118.251 10.99.4.35 443 12632 6 2 182 1642051796 1642051825 ACCEPT OK
2 607487649814 eni-00632af9961efe549 10.99.4.35 10.99.1.89 123 25418 17 1 76 1642051796 1642051825 ACCEPT OK
2 607487649814 eni-00632af9961efe549 10.99.4.35 10.99.2.13 443 43260 6 5 427 1642051790 1642051819 ACCEPT OK
2 607487649814 eni-00632af9961efe549 3.134.69.118 10.99.4.35 443 64148 6 2 182 1642051790 1642051819 ACCEPT OK
2 607487649814 eni-00632af9961efe549 209.17.97.66 10.99.4.35 53806 53524 6 1 44 1642051790 1642051819 ACCEPT OK
2 607487649814 eni-00632af9961efe549 10.99.4.35 10.99.1.89 443 58550 6 30 7116 1642051790 1642051819 ACCEPT OK
2 607487649814 eni-00632af9961efe549 10.99.4.35 3.134.69.118 45405 443 6 52 3019 1642051790 1642051819 ACCEPT OK
2 607487649814 eni-00632af9961efe549 209.17.97.10 10.99.4.35 50173 50805 6 1 44 1642051790 1642051819 ACCEPT OK
2 607487649814 eni-00632af9961efe549 10.99.1.89 10.99.4.35 25418 123 17 1 76 1642051790 1642051819 ACCEPT OK
2 607487649814 eni-00632af9961efe549 10.99.4.35 10.99.1.253 443 34861 6 11 3268 1642051790 1642051819 ACCEPT OK
2 607487649814 eni-00632af9961efe549 3.142.118.251 10.99.4.35 443 59370 6 47 33830 1642051790 1642051819 ACCEPT OK
2 607487649814 eni-00632af9961efe549 52.95.16.75 10.99.4.35 443 64584 6 24 9471 1642051790 1642051819 ACCEPT OK
2 607487649814 eni-00632af9961efe549 10.99.4.35 3.134.69.118 21328 443 6 30 2557 1642051790 1642051819 ACCEPT OK
2 607487649814 eni-00632af9961efe549 156.54.36.151 10.99.4.35 5060 26509 6 1 44 1642051790 1642051819 ACCEPT OK
2 607487649814 eni-00632af9961efe549 10.99.4.35 156.54.36.151 26509 5060 6 1 40 1642051790 1642051819 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.1.97 10.99.4.24 80 20951 6 3 164 1642051771 1642051829 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 10.99.1.97 20951 80 6 5 291 1642051771 1642051829 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.1.149 10.99.4.24 443 24219 6 3 164 1642051771 1642051829 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 10.99.1.149 24219 443 6 5 291 1642051771 1642051829 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.1.149 10.99.4.24 443 25329 6 3 164 1642051771 1642051829 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 10.99.1.149 25329 443 6 5 291 1642051771 1642051829 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.1.97 10.99.4.24 80 7779 6 5 220 1642051771 1642051829 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 10.99.1.97 7779 80 6 1 40 1642051771 1642051829 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.1.97 10.99.4.24 443 25009 6 3 164 1642051771 1642051829 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 10.99.1.97 25009 443 6 5 291 1642051771 1642051829 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.1.97 10.99.4.24 443 53522 6 3 164 1642051771 1642051829 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 10.99.1.97 53522 443 6 5 291 1642051771 1642051829 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.1.149 10.99.4.24 443 55470 6 3 164 1642051771 1642051829 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 10.99.1.149 55470 443 6 5 291 1642051771 1642051829 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.1.97 10.99.4.24 443 59017 6 3 164 1642051771 1642051829 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 10.99.1.97 59017 443 6 5 291 1642051771 1642051829 ACCEPT OK
2 unknown eni-01372efd5f409b41b 194.26.29.120 10.99.4.24 40080 2309 6 1 40 1642051771 1642051829 ACCEPT OK
2 unknown eni-01372efd5f409b41b 89.248.163.163 10.99.4.24 42047 32589 6 1 40 1642051771 1642051829 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.1.149 10.99.4.24 80 53115 6 3 164 1642051771 1642051829 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 10.99.1.149 53115 80 6 5 291 1642051771 1642051829 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.1.97 10.99.4.24 443 23767 6 3 164 1642051771 1642051829 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 10.99.1.97 23767 443 6 5 291 1642051771 1642051829 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.1.149 10.99.4.24 80 22957 6 3 164 1642051771 1642051829 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 10.99.1.149 22957 80 6 5 291 1642051771 1642051829 ACCEPT OK
2 607487649814 eni-01372efd5f409b41b 10.99.1.149 10.99.4.24 80 38584 6 3 164 1642051813 1642051837 ACCEPT OK
2 607487649814 eni-01372efd5f409b41b 10.99.4.24 10.99.1.149 38584 80 6 5 291 1642051813 1642051837 ACCEPT OK
2 607487649814 eni-01372efd5f409b41b 10.99.1.149 10.99.4.24 80 35218 6 3 164 1642051813 1642051837 ACCEPT OK
2 607487649814 eni-01372efd5f409b41b 10.99.4.24 10.99.1.149 35218 80 6 5 291 1642051813 1642051837 ACCEPT OK
2 607487649814 eni-01372efd5f409b41b 10.99.1.149 10.99.4.24 443 35547 6 3 164 1642051813 1642051837 ACCEPT OK
2 607487649814 eni-01372efd5f409b41b 10.99.4.24 10.99.1.149 35547 443 6 5 291 1642051813 1642051837 ACCEPT OK
2 607487649814 eni-01372efd5f409b41b 10.99.1.97 10.99.4.24 443 1547 6 3 164 1642051813 1642051837 ACCEPT OK
2 607487649814 eni-01372efd5f409b41b 10.99.4.24 10.99.1.97 1547 443 6 5 291 1642051813 1642051837 ACCEPT OK
