version account-id interface-id srcaddr dstaddr srcport dstport protocol packets bytes start end action log-status
2 unknown eni-01372efd5f409b41b 108.228.23.128 10.99.4.24 60063 443 6 356 28854 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 108.228.23.128 443 60063 6 753 766363 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.1.149 10.99.4.24 443 27699 6 734 765115 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 10.99.1.149 27699 443 6 360 29190 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 108.228.23.128 10.99.4.24 58788 443 6 352 28563 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 108.228.23.128 443 58788 6 765 771744 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.1.149 10.99.4.24 443 29385 6 746 761249 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 10.99.1.149 29385 443 6 346 28450 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.1.97 10.99.4.24 443 20931 6 494 509734 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 10.99.1.97 20931 443 6 232 18631 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 108.228.23.128 10.99.4.24 58733 443 6 346 28421 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 108.228.23.128 443 58733 6 765 767169 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.1.97 10.99.4.24 443 43755 6 744 765765 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 10.99.1.97 43755 443 6 354 28722 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.1.97 10.99.4.24 443 25057 6 736 760481 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 10.99.1.97 25057 443 6 346 28386 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.1.97 10.99.4.24 443 44365 6 746 761131 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 10.99.1.97 44365 443 6 353 28646 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.1.149 10.99.4.24 443 43182 6 401 418349 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 10.99.1.149 43182 443 6 199 16329 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 108.228.23.128 10.99.4.24 59521 443 6 323 26496 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 108.228.23.128 443 59521 6 697 715074 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.1.97 10.99.4.24 443 38765 6 777 767781 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 10.99.1.97 38765 443 6 348 28556 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.1.97 10.99.4.24 443 15886 6 740 760949 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 10.99.1.97 15886 443 6 354 28710 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 108.228.23.128 10.99.4.24 59932 443 6 344 28246 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 108.228.23.128 443 59932 6 735 760429 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.1.97 10.99.4.24 443 22219 6 739 761027 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 10.99.1.97 22219 443 6 354 28734 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.1.149 10.99.4.24 443 33113 6 739 765793 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 10.99.1.149 33113 443 6 366 29346 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.1.97 10.99.4.24 443 28607 6 700 722360 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 10.99.1.97 28607 443 6 319 25871 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.1.97 10.99.4.24 443 35838 6 737 765141 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 10.99.1.97 35838 443 6 366 29282 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.1.149 10.99.4.24 443 23853 6 353 350860 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 10.99.1.149 23853 443 6 159 13364 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 108.228.23.128 10.99.4.24 60254 443 6 350 28414 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 108.228.23.128 443 60254 6 745 765687 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 108.228.23.128 10.99.4.24 59733 443 6 355 28802 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 108.228.23.128 443 59733 6 730 760429 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.1.97 10.99.4.24 443 3932 6 286 294068 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 10.99.1.97 3932 443 6 137 11420 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.1.149 10.99.4.24 443 8671 6 583 607781 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 10.99.1.149 8671 443 6 278 22248 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.1.97 10.99.4.24 443 21965 6 737 760793 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 10.99.1.97 21965 443 6 348 28566 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 108.228.23.128 10.99.4.24 59301 443 6 346 28410 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 108.228.23.128 443 59301 6 743 761495 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.1.97 10.99.4.24 443 13836 6 756 762041 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 10.99.1.97 13836 443 6 359 29110 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 108.228.23.128 10.99.4.24 59534 443 6 354 28738 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 108.228.23.128 443 59534 6 757 766729 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.1.149 10.99.4.24 443 16601 6 754 766415 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 10.99.1.149 16601 443 6 357 28994 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 108.228.23.128 10.99.4.24 60233 443 6 350 28402 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 108.228.23.128 443 60233 6 739 760767 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 108.228.23.128 10.99.4.24 59856 443 6 356 28870 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 108.228.23.128 443 59856 6 736 765065 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 108.228.23.128 10.99.4.24 59712 443 6 357 28934 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 108.228.23.128 443 59712 6 743 765583 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.1.97 10.99.4.24 443 12883 6 739 761027 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 10.99.1.97 12883 443 6 348 28566 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 108.228.23.128 10.99.4.24 59513 443 6 352 28582 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 108.228.23.128 443 59513 6 734 760637 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.1.97 10.99.4.24 443 32746 6 739 760767 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 10.99.1.97 32746 443 6 353 28658 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.1.149 10.99.4.24 443 47444 6 750 761209 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 10.99.1.149 47444 443 6 346 28386 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.1.97 10.99.4.24 443 2814 6 745 761079 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 10.99.1.97 2814 443 6 354 28698 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 108.228.23.128 10.99.4.24 59458 443 6 355 28778 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 108.228.23.128 443 59458 6 740 760937 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 108.228.23.128 10.99.4.24 60068 443 6 353 28662 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 108.228.23.128 443 60068 6 748 761235 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 108.228.23.128 10.99.4.24 59691 443 6 343 28170 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 108.228.23.128 443 59691 6 736 760351 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 108.228.23.128 10.99.4.24 59170 443 6 351 28478 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 108.228.23.128 443 59170 6 738 765453 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.1.149 10.99.4.24 443 59411 6 748 765721 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 10.99.1.149 59411 443 6 357 28930 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 108.228.23.128 10.99.4.24 59780 443 6 365 29206 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 108.228.23.128 443 59780 6 738 765741 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 108.228.23.128 10.99.4.24 60013 443 6 321 26033 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 108.228.23.128 443 60013 6 669 697283 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.1.97 10.99.4.24 443 15391 6 737 760663 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 10.99.1.97 15391 443 6 346 28398 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.1.97 10.99.4.24 443 53109 6 739 760897 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 10.99.1.97 53109 443 6 365 29218 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.1.97 10.99.4.24 443 38592 6 737 760533 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 10.99.1.97 38592 443 6 356 28854 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.1.149 10.99.4.24 443 32385 6 3 164 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 10.99.1.149 32385 443 6 5 291 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.1.149 10.99.4.24 443 60144 6 765 767287 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 10.99.1.149 60144 443 6 359 29088 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 108.228.23.128 10.99.4.24 58916 443 6 345 27959 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 108.228.23.128 443 58916 6 767 766311 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.1.149 10.99.4.24 443 17203 6 34 30928 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 10.99.1.149 17203 443 6 19 2002 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 108.228.23.128 10.99.4.24 59992 443 6 343 28166 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 108.228.23.128 443 59992 6 744 761287 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.1.97 10.99.4.24 443 14527 6 780 767610 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 10.99.1.97 14527 443 6 346 28395 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.1.97 10.99.4.24 443 64932 6 741 765349 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 10.99.1.97 64932 443 6 355 28762 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.1.97 10.99.4.24 443 44726 6 775 768079 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 10.99.1.97 44726 443 6 358 29003 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.1.149 10.99.4.24 443 47114 6 743 760845 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 10.99.1.149 47114 443 6 343 28178 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.1.149 10.99.4.24 443 43776 6 744 766183 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 10.99.1.149 43776 443 6 355 28786 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 108.228.23.128 10.99.4.24 60259 443 6 343 28130 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 108.228.23.128 443 60259 6 739 765115 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.1.97 10.99.4.24 443 17467 6 731 764439 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 10.99.1.97 17467 443 6 345 28310 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.1.97 10.99.4.24 443 15493 6 533 552600 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 10.99.1.97 15493 443 6 252 20919 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.1.149 10.99.4.24 80 28347 6 3 164 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 10.99.1.149 28347 80 6 5 291 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 108.228.23.128 10.99.4.24 60581 443 6 191 15664 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 108.228.23.128 443 60581 6 403 403909 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 108.228.23.128 10.99.4.24 59827 443 6 343 28194 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 108.228.23.128 443 59827 6 742 765353 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 108.228.23.128 10.99.4.24 58929 443 6 342 28047 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 108.228.23.128 443 58929 6 772 767509 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.1.149 10.99.4.24 443 12802 6 763 767053 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 10.99.1.149 12802 443 6 345 28348 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.1.149 10.99.4.24 443 63584 6 715 727955 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 10.99.1.149 63584 443 6 328 26965 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 108.228.23.128 10.99.4.24 59772 443 6 363 29090 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 108.228.23.128 443 59772 6 745 766105 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.1.97 10.99.4.24 443 57104 6 142 137247 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 10.99.1.97 57104 443 6 60 4781 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.1.97 10.99.4.24 443 44794 6 738 765193 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 10.99.1.97 44794 443 6 359 29126 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 108.228.23.128 10.99.4.24 58874 443 6 343 28200 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 108.228.23.128 443 58874 6 763 766245 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.1.97 10.99.4.24 443 21017 6 636 639637 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 10.99.1.97 21017 443 6 291 23284 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.1.97 10.99.4.24 443 13964 6 773 767561 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 10.99.1.97 13964 443 6 343 28187 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 108.228.23.128 10.99.4.24 60505 443 6 163 13609 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 108.228.23.128 443 60505 6 344 357339 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 108.228.23.128 10.99.4.24 60128 443 6 357 28970 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 108.228.23.128 443 60128 6 755 761989 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 108.228.23.128 10.99.4.24 58997 443 6 355 28802 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 108.228.23.128 443 58997 6 752 766599 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.1.97 10.99.4.24 443 30633 6 746 766157 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 10.99.1.97 30633 443 6 365 29230 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 108.228.23.128 10.99.4.24 59840 443 6 353 28622 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 108.228.23.128 443 59840 6 728 760325 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.1.97 10.99.4.24 443 49420 6 583 586432 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 10.99.1.97 49420 443 6 271 21468 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 108.228.23.128 10.99.4.24 59319 443 6 352 28558 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 108.228.23.128 443 59319 6 736 760611 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.1.149 10.99.4.24 443 29772 6 764 766297 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 10.99.1.149 29772 443 6 345 28340 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 108.228.23.128 10.99.4.24 60251 443 6 188 15636 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 108.228.23.128 443 60251 6 405 409169 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.1.97 10.99.4.24 443 3840 6 346 357378 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 10.99.1.97 3840 443 6 167 13251 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 108.228.23.128 10.99.4.24 58743 443 6 321 25736 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 108.228.23.128 443 58743 6 690 700231 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.1.97 10.99.4.24 443 52127 6 776 767169 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 10.99.1.97 52127 443 6 342 28107 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 108.228.23.128 10.99.4.24 58832 443 6 20 1537 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 108.228.23.128 443 58832 6 43 38408 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 108.228.23.128 10.99.4.24 60429 443 6 233 19379 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 108.228.23.128 443 60429 6 498 517214 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 194.110.115.99 10.99.4.24 0 0 1 1 34 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 108.228.23.128 10.99.4.24 59442 443 6 221 17732 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 108.228.23.128 443 59442 6 472 486579 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 108.228.23.128 10.99.4.24 60052 443 6 346 28386 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 108.228.23.128 443 60052 6 759 766545 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.1.97 10.99.4.24 443 54046 6 756 766389 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 10.99.1.97 54046 443 6 359 29098 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.1.97 10.99.4.24 443 24402 6 731 760481 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 10.99.1.97 24402 443 6 357 28942 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 108.228.23.128 10.99.4.24 59764 443 6 122 10261 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 108.228.23.128 443 59764 6 247 258604 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.1.97 10.99.4.24 443 21441 6 737 760403 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 10.99.1.97 21441 443 6 345 28310 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.1.149 10.99.4.24 443 25426 6 569 585574 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 10.99.1.149 25426 443 6 254 20624 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 108.228.23.128 10.99.4.24 60230 443 6 355 28790 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 108.228.23.128 443 60230 6 747 766000 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 108.228.23.128 10.99.4.24 60463 443 6 198 16447 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 108.228.23.128 443 60463 6 427 439141 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.1.149 10.99.4.24 443 15789 6 740 765037 1642052313 1642052373 ACCEPT OK
2 unknown eni-01372efd5f409b41b 10.99.4.24 10.99.1.149 15789 443 6 353 28634 1642052313 1642052373 ACCEPT OK
